loc_id,date,time,isdaytime,tempC,tempF,windspeedMiles,windspeedKmph,winddirdegree,winddir16point,weatherCode,weatherIconUrl,weatherDesc,precipMM,precipInches,humidity,visibilityKm,visibilityMiles,pressureMB,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF
1,2019-06-05,1100,yes,18,65,9,15,232,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,48,10,6,1007,30,27,18,65,7,44,18,65,11,18,18,65
1,2019-06-05,1200,yes,19,66,10,16,230,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,44,10,6,1007,30,26,19,66,7,44,19,66,11,18,19,66
1,2019-06-05,1300,yes,19,66,9,15,231,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,45,10,6,1007,30,51,19,66,7,44,19,66,11,17,19,66
1,2019-06-05,1400,yes,19,65,9,14,231,SW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,46,10,6,1007,30,75,19,65,7,44,19,65,10,16,19,65
1,2019-06-05,1500,yes,18,65,8,13,232,SW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,47,10,6,1007,30,100,18,65,7,44,18,65,10,15,18,65
1,2019-06-05,1600,yes,18,64,8,13,236,WSW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,49,10,6,1007,30,93,18,64,7,45,18,64,9,15,18,64
1,2019-06-05,1700,no,18,64,8,13,241,WSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,51,10,6,1007,30,87,18,64,7,45,18,64,9,15,18,64
1,2019-06-05,1800,no,17,63,8,12,245,WSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,53,10,6,1007,30,80,17,63,8,46,17,63,9,14,17,63
1,2019-06-05,1900,no,17,62,7,12,248,WSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,56,10,6,1007,30,78,17,62,8,46,17,62,9,14,17,62
1,2019-06-05,2000,no,16,61,7,11,251,WSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,59,10,6,1008,30,75,16,61,8,46,16,61,9,14,16,61
1,2019-06-05,2100,no,15,59,6,10,254,WSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,62,10,6,1008,30,72,15,59,8,46,15,59,9,14,15,59
1,2019-06-05,2200,no,15,59,6,10,250,WSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,65,10,6,1008,30,73,15,59,8,47,15,58,8,14,15,58
1,2019-06-05,2300,no,14,58,6,10,247,WSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,67,10,6,1008,30,75,14,58,8,47,14,57,8,13,14,57
1,2019-06-06,0,no,14,57,6,10,244,WSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,69,10,6,1009,30,76,14,57,8,47,13,56,8,13,13,56
1,2019-06-06,100,no,13,56,7,11,244,WSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,72,10,6,1009,30,53,13,56,8,47,12,54,9,14,12,54
1,2019-06-06,200,no,13,55,8,12,244,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1009,30,30,13,55,8,47,12,53,10,15,12,53
1,2019-06-06,300,no,12,54,9,14,244,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,76,10,6,1009,30,7,12,54,8,46,11,51,11,17,11,51
1,2019-06-06,400,no,12,54,9,14,244,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,10,6,1009,30,6,12,54,8,46,11,52,10,17,11,52
1,2019-06-06,500,no,13,55,9,14,245,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,72,10,6,1009,30,4,13,55,8,46,11,52,10,17,11,52
1,2019-06-06,600,no,13,55,9,14,245,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,70,10,6,1009,30,3,13,55,7,45,11,52,10,17,11,52
1,2019-06-06,700,no,14,57,9,14,238,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,63,10,6,1010,30,9,14,57,7,44,13,55,10,17,13,55
1,2019-06-06,800,yes,15,59,9,14,232,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,56,10,6,1010,30,15,15,59,6,43,14,58,10,17,14,58
1,2019-06-06,900,yes,16,61,9,14,225,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,49,10,6,1010,30,21,16,61,5,41,16,61,10,17,16,61
1,2019-06-06,1000,yes,17,62,10,16,220,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,46,10,6,1011,30,23,17,62,5,41,17,62,12,19,17,62
1,2019-06-06,1100,yes,17,63,11,18,214,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,43,10,6,1011,30,26,17,63,5,40,17,63,13,21,17,63
1,2019-06-06,1200,yes,18,65,13,21,209,SSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,40,10,6,1011,30,29,18,65,4,40,18,65,15,24,18,65
1,2019-06-06,1300,yes,18,65,12,20,208,SSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,39,10,6,1011,30,21,18,65,4,40,18,65,14,23,18,65
1,2019-06-06,1400,yes,19,66,12,19,208,SSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,38,10,6,1011,30,13,19,66,4,40,19,66,14,22,19,66
1,2019-06-06,1500,yes,19,66,12,19,207,SSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,38,10,6,1011,30,5,19,66,4,40,19,66,13,22,19,66
1,2019-06-06,1600,yes,19,65,11,18,205,SSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,40,10,6,1011,30,5,19,65,5,40,19,65,13,20,19,65
1,2019-06-06,1700,no,18,65,10,17,204,SSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,42,10,6,1011,30,5,18,65,5,41,18,65,12,19,18,65
1,2019-06-06,1800,no,18,64,10,15,202,SSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,44,10,6,1011,30,5,18,64,5,42,18,64,11,18,18,64
1,2019-06-06,1900,no,17,62,8,13,185,S,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,47,10,6,1011,30,19,17,62,5,42,17,62,9,15,17,62
1,2019-06-06,2000,no,16,61,7,11,168,SSE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,51,10,6,1011,30,34,16,61,6,42,16,61,8,12,16,61
1,2019-06-06,2100,no,15,59,5,8,151,SSE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,54,10,6,1011,30,49,15,59,6,42,15,59,6,9,15,59
1,2019-06-06,2200,no,15,58,6,10,130,SE,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,55,10,6,1011,30,55,15,58,6,42,14,58,8,13,14,58
1,2019-06-06,2300,no,14,58,8,12,110,ESE,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,56,10,6,1010,30,61,14,58,6,42,14,56,10,16,14,56
1,2019-06-07,0,no,14,57,9,14,89,E,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,57,10,6,1010,30,68,14,57,6,42,13,55,12,20,13,55
1,2019-06-07,100,no,14,57,9,14,88,E,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,62,10,6,1009,30,68,14,57,7,44,13,55,12,20,13,55
1,2019-06-07,200,no,14,57,9,14,87,E,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,67,10,6,1008,30,69,14,57,8,46,13,55,13,20,13,55
1,2019-06-07,300,no,14,57,9,14,87,E,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,72,10,6,1008,30,70,14,57,9,48,13,55,13,21,13,55
1,2019-06-07,400,no,14,57,10,16,88,E,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,73,10,6,1007,30,80,14,57,9,48,13,55,14,23,13,55
1,2019-06-07,500,no,14,57,11,17,89,E,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,74,10,6,1006,30,90,14,57,9,49,12,54,15,25,12,54
1,2019-06-07,600,no,14,57,12,19,90,E,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,75,10,6,1005,30,100,14,57,10,49,12,54,17,27,12,54
1,2019-06-07,700,no,14,57,13,21,98,E,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.0,0.0,74,10,6,1004,30,100,14,57,9,49,12,54,18,29,12,54
1,2019-06-07,800,yes,14,57,14,23,105,ESE,296,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,1.2,0.0,72,9,5,1003,30,100,14,57,9,49,12,54,20,32,12,54
1,2019-06-07,900,yes,14,58,16,26,113,ESE,296,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.6,0.0,71,9,5,1002,30,100,14,58,9,48,12,54,21,34,12,54
1,2019-06-07,1000,yes,14,57,14,23,120,ESE,296,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Light rain,0.6,0.0,75,8,4,1002,30,100,14,57,10,49,12,54,19,30,12,54
1,2019-06-07,1100,yes,14,57,12,20,126,SE,308,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Heavy rain,4.7,0.2,79,6,3,1001,30,100,14,57,10,50,12,54,16,26,12,54
1,2019-06-07,1200,yes,14,56,11,17,133,SE,308,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Heavy rain,2.4,0.1,83,5,3,1001,30,100,14,56,11,51,12,54,13,21,12,54
1,2019-06-07,1300,yes,15,58,12,19,139,SE,308,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0018_cloudy_with_heavy_rain.png,Heavy rain,2.4,0.1,76,6,3,1000,30,91,15,58,10,51,14,57,15,24,14,57
1,2019-06-07,1400,yes,16,60,13,20,146,SE,293,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Patchy light rain,1.2,0.0,69,8,4,999,30,82,16,60,10,50,15,59,16,27,15,59
1,2019-06-07,1500,yes,17,62,14,22,152,SSE,293,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Patchy light rain,0.6,0.0,62,9,5,999,30,73,17,62,10,49,17,62,18,29,17,62
1,2019-06-07,1600,yes,17,62,13,21,151,SSE,293,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0017_cloudy_with_light_rain.png,Patchy light rain,0.6,0.0,63,8,5,998,30,72,17,62,10,49,17,62,18,29,17,62
1,2019-06-07,1700,no,16,61,12,20,150,SSE,356,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png,Moderate or heavy rain shower,2.1,0.1,64,8,4,997,30,70,16,61,10,49,16,61,18,29,16,61
1,2019-06-07,1800,no,16,61,11,18,149,SSE,356,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png,Moderate or heavy rain shower,1.0,0.0,65,7,4,997,30,69,16,61,10,49,16,61,18,30,16,61
1,2019-06-07,1900,no,16,60,9,14,185,S,356,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0026_heavy_rain_showers_night.png,Moderate or heavy rain shower,1.0,0.0,69,8,4,997,30,71,16,60,10,50,16,60,13,21,16,60
1,2019-06-07,2000,no,15,59,6,9,222,SW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.2,0.0,73,8,5,997,30,74,15,59,10,51,16,60,8,13,16,60
1,2019-06-07,2100,no,15,58,3,4,258,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,77,9,5,998,30,77,15,58,11,51,15,59,3,5,15,59
1,2019-06-07,2200,no,14,57,7,11,253,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,79,9,5,999,30,85,14,57,10,51,14,56,10,15,14,56
1,2019-06-07,2300,no,13,56,11,18,248,WSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,0.0,82,10,6,1000,30,92,13,56,10,50,12,53,16,26,12,53
1,2019-06-08,0,no,13,55,15,24,243,WSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,84,10,6,1001,30,100,13,55,10,50,10,51,23,36,10,51
1,2019-06-08,100,no,12,54,17,27,244,WSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,82,10,6,1002,30,100,12,54,9,48,10,49,24,38,10,49
1,2019-06-08,200,no,12,53,18,29,245,WSW,296,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.5,0.0,80,9,5,1003,30,100,12,53,8,47,9,48,25,40,9,48
1,2019-06-08,300,no,11,52,19,31,247,WSW,296,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.2,0.0,77,9,5,1004,30,100,11,52,7,45,8,47,26,42,8,47
1,2019-06-08,400,no,12,53,19,31,243,WSW,296,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Light rain,0.2,0.0,76,9,5,1004,30,93,12,53,8,46,9,48,26,42,9,48
1,2019-06-08,500,no,12,54,19,30,239,WSW,293,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Patchy light rain,0.5,0.0,74,9,5,1005,30,85,12,54,8,46,9,49,26,41,9,49
1,2019-06-08,600,no,13,55,18,30,236,SW,293,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Patchy light rain,0.3,0.0,73,9,5,1006,30,78,13,55,8,46,10,50,26,41,10,50
1,2019-06-08,700,no,13,55,19,30,236,WSW,293,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0033_cloudy_with_light_rain_night.png,Patchy light rain,0.3,0.0,71,9,5,1007,30,83,13,55,8,46,10,50,26,42,10,50
1,2019-06-08,800,yes,13,55,19,31,237,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,69,10,6,1008,30,87,13,55,7,45,10,50,27,43,10,50
1,2019-06-08,900,yes,13,55,19,31,237,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,68,10,6,1009,30,92,13,55,7,45,10,51,27,44,10,51
1,2019-06-08,1000,yes,14,58,20,32,239,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.0,0.0,61,10,6,1010,30,87,14,58,7,44,13,55,26,42,13,55
1,2019-06-08,1100,yes,16,60,20,33,241,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,54,9,5,1011,30,82,16,60,6,43,15,59,25,40,15,59
1,2019-06-08,1200,yes,17,63,21,33,243,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,48,9,5,1012,30,77,17,63,6,43,17,63,24,39,17,63
1,2019-06-08,1300,yes,17,63,20,33,245,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,47,9,5,1012,30,81,17,63,6,43,17,63,24,38,17,63
1,2019-06-08,1400,yes,17,63,20,32,247,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,47,9,5,1013,30,85,17,63,6,43,17,63,23,37,17,63
1,2019-06-08,1500,yes,18,64,20,32,249,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,47,9,5,1014,30,89,18,64,6,43,18,64,23,37,18,64
1,2019-06-08,1600,yes,17,63,18,30,249,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0009_light_rain_showers.png,Patchy rain possible,0.1,0.0,48,9,5,1015,30,88,17,63,6,43,17,63,22,35,17,63
1,2019-06-08,1700,no,17,62,17,28,249,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.2,0.0,49,9,5,1016,30,88,17,62,6,43,17,62,21,34,17,62
1,2019-06-08,1800,no,17,62,16,26,249,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,51,9,5,1016,30,87,17,62,6,43,17,62,20,32,17,62
1,2019-06-08,1900,no,16,60,14,23,247,WSW,176,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Patchy rain possible,0.1,0.0,55,9,5,1017,31,62,16,60,7,44,15,59,19,30,15,59
1,2019-06-08,2000,no,15,59,13,21,245,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,60,10,6,1018,31,36,15,59,7,45,14,57,17,28,14,57
1,2019-06-08,2100,no,14,57,12,19,243,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,64,10,6,1019,31,11,14,57,7,45,13,55,16,26,13,55
1,2019-06-08,2200,no,14,56,11,18,243,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,66,10,6,1019,31,17,14,56,7,45,12,54,15,25,12,54
1,2019-06-08,2300,no,13,55,11,17,243,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,68,10,6,1019,31,23,13,55,7,45,11,53,15,24,11,53
1,2019-06-09,0,no,13,55,10,16,243,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,70,10,6,1020,31,29,13,55,7,45,11,52,14,22,11,52
1,2019-06-09,100,no,12,54,9,15,242,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,72,13,8,1020,31,28,12,54,7,45,11,51,13,21,11,51
1,2019-06-09,200,no,12,53,9,14,240,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,73,17,10,1020,31,27,12,53,7,45,10,50,12,19,10,50
1,2019-06-09,300,no,11,53,8,13,239,WSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,74,20,12,1020,31,26,11,53,7,45,10,50,11,17,10,50
1,2019-06-09,400,no,12,53,8,13,236,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,73,20,12,1020,31,33,12,53,7,44,10,50,10,16,10,50
1,2019-06-09,500,no,12,53,8,13,232,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,72,20,12,1021,31,40,12,53,7,44,10,50,9,15,10,50
1,2019-06-09,600,no,12,53,8,13,229,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,70,20,12,1021,31,47,12,53,7,44,11,51,9,14,11,51
1,2019-06-09,700,no,13,56,7,11,226,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Partly cloudy,0.0,0.0,64,20,12,1021,31,47,13,56,7,44,13,55,8,13,13,55
1,2019-06-09,800,yes,15,59,6,10,223,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,57,20,12,1021,31,46,15,59,6,43,15,58,7,12,15,58
1,2019-06-09,900,yes,17,62,5,9,220,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,50,20,12,1022,31,45,17,62,6,43,17,62,6,10,17,62
1,2019-06-09,1000,yes,18,64,5,9,216,SW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,46,20,12,1021,31,42,18,64,6,42,18,64,6,10,18,64
1,2019-06-09,1100,yes,19,66,6,9,211,SSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,41,20,12,1021,31,39,19,66,5,41,19,66,6,10,19,66
1,2019-06-09,1200,yes,20,68,6,9,207,SSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,36,20,12,1021,31,35,20,68,5,40,20,68,6,10,20,68
1,2019-06-09,1300,yes,20,68,6,10,200,SSW,116,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0002_sunny_intervals.png,Partly cloudy,0.0,0.0,36,19,11,1021,31,45,20,68,5,40,20,68,7,11,20,68
1,2019-06-09,1400,yes,20,68,7,11,192,SSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,37,18,11,1020,31,55,20,68,5,41,20,68,8,12,20,68
1,2019-06-09,1500,yes,20,68,7,12,184,S,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,38,17,10,1020,31,64,20,68,5,41,20,68,8,13,20,68
1,2019-06-09,1600,yes,19,67,7,11,199,SSW,119,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0003_white_cloud.png,Cloudy,0.0,0.0,41,17,10,1020,31,76,19,67,6,42,19,67,8,13,19,67
1,2019-06-09,1700,no,19,65,7,11,213,SSW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,45,17,10,1019,31,88,19,65,6,43,19,65,8,12,19,65
1,2019-06-09,1800,no,18,64,6,10,228,SW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,48,17,10,1019,31,100,18,64,7,44,18,64,7,12,18,64
1,2019-06-09,1900,no,17,63,6,9,219,SW,122,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0004_black_low_cloud.png,Overcast,0.0,0.0,53,16,10,1019,31,100,17,63,7,45,17,63,7,11,17,63
1,2019-06-09,2000,no,16,61,5,8,210,SSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.2,0.0,57,15,9,1019,31,100,16,61,8,46,16,61,6,10,16,61
1,2019-06-09,2100,no,16,60,5,8,201,SSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,62,15,9,1019,31,100,16,60,8,47,16,60,6,9,16,60
1,2019-06-09,2200,no,15,59,4,6,208,SSW,353,https://cdn.worldweatheronline.net/images/wsymbols01_png_64/wsymbol_0025_light_rain_showers_night.png,Light rain shower,0.1,0.0,64,15,9,1019,31,100,15,59,8,47,15,60,5,8,15,60
